TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
01/11,13:58,QRIS MPM 040100015 9360001410083498838403,0.0,16500.0,8490072.64
01/11,14:18,QRIS MPM 040100015 9360014710101234130403,0.0,49000.0,8539072.64
03/11,07:49,QRIS MPM 040100015 9360091531866299432403,0.0,18000.0,8557072.64
03/11,07:54,QRIS MPM 040100015 9360053515507430730403,0.0,11500.0,8568572.64
03/11,07:56,QRIS MPM 040100015 9360053516902928930403,0.0,20500.0,8589072.64
03/11,07:59,QRIS MPM 040100015 9360053511290745939403,0.0,3000.0,8592072.64
03/11,08:01,QRIS MPM 040100015 9360053517026195239403,0.0,10000.0,8602072.64
03/11,08:02,QRIS MPM 040100015 9360053512343714932403,0.0,10500.0,8612572.64
03/11,08:16,QRIS MPM 040100015 9360001410184736533403,0.0,16500.0,8629072.64
03/11,08:20,QRIS MPM 040100015 9360001410013896336403,0.0,7000.0,8636072.64
03/11,08:23,QRIS MPM 040100015 9360000812284447833403,0.0,13000.0,8649072.64
03/11,08:31,QRIS MPM 040100015 9360001410026382938403,0.0,5500.0,8654572.64
03/11,08:33,QRIS MPM 040100015 9360091830210775236403,0.0,11500.0,8666072.64
03/11,08:36,QRIS MPM 040100015 9360000210070093930403,0.0,8500.0,8674572.64
03/11,08:37,QRIS MPM 040100015 9360053512611977637403,0.0,20000.0,8694572.64
03/11,08:37,QRIS MPM 040100015 9360000912005589731403,0.0,33500.0,8728072.64
03/11,08:37,QRIS MPM 040100015 9360091532032012132403,0.0,9500.0,8737572.64
03/11,08:38,QRIS MPM 040100015 9360050110029563433403,0.0,19000.0,8756572.64
03/11,08:40,QRIS MPM 040100015 9360091539852930435403,0.0,13000.0,8769572.64
03/11,08:41,QRIS MPM 040100015 9360014710101364836403,0.0,10000.0,8779572.64
03/11,08:42,QRIS MPM 040100015 9360091532346509739403,0.0,11000.0,8790572.64
03/11,08:44,QRIS MPM 040100015 9360091532922984432403,0.0,11000.0,8801572.64
03/11,08:44,QRIS MPM 040100015 9360000210091920438403,0.0,9500.0,8811072.64
03/11,08:45,QRIS MPM 040100015 9360000913003246331403,0.0,26500.0,8837572.64
03/11,08:48,QRIS MPM 040100015 9360001410238196533403,0.0,14000.0,8851572.64
03/11,08:50,QRIS MPM 040100015 9360091538499509536403,0.0,11000.0,8862572.64
03/11,08:52,QRIS MPM 040100015 9360091535956174034403,0.0,13000.0,8875572.64
03/11,08:52,QRIS MPM 040100015 9360053516222978830403,0.0,12500.0,8888072.64
03/11,08:53,QRIS MPM 040100015 9360053513541406634403,0.0,12500.0,8900572.64
03/11,08:55,QRIS MPM 040100015 9360001410107748939403,0.0,12000.0,8912572.64
03/11,08:58,QRIS MPM 040100015 9360000210107652035403,0.0,24000.0,8936572.64
03/11,08:59,QRIS MPM 040100015 9360001410229995731403,0.0,9500.0,8946072.64
03/11,09:00,QRIS MPM 040100015 9360000210084221939403,0.0,15000.0,8961072.64
03/11,09:00,QRIS MPM 040100015 9360001410214158238403,0.0,9000.0,8970072.64
03/11,09:01,QRIS MPM 040100015 9360001410214158238403,0.0,9000.0,8979072.64
03/11,09:03,QRIS MPM 040100015 9360053519248713839403,0.0,16000.0,8995072.64
03/11,09:04,QRIS MPM 040100015 9360091430347228236403,0.0,9000.0,9004072.64
03/11,09:05,QRIS MPM 040100015 9360001410060050931403,0.0,3000.0,9007072.64
03/11,09:06,QRIS MPM 040100015 9360000910000291638403,0.0,13000.0,9020072.64
03/11,09:07,QRIS MPM 040100015 936009113517169963403,0.0,6000.0,9026072.64
03/11,09:07,QRIS MPM 040100015 9360053516666544334403,0.0,11000.0,9037072.64
03/11,09:08,QRIS MPM 040100015 9360091535282670939403,0.0,10000.0,9047072.64
03/11,09:08,QRIS MPM 040100015 9360091533382697233403,0.0,6500.0,9053572.64
03/11,09:08,QRIS MPM 040100015 9360091537545327936403,0.0,6500.0,9060072.64
03/11,09:10,QRIS MPM 040100015 9360091533335276138403,0.0,21500.0,9081572.64
03/11,09:10,QRIS MPM 040100015 9360001410246391739403,0.0,7000.0,9088572.64
03/11,09:11,QRIS MPM 040100015 9360091830210775236403,0.0,5000.0,9093572.64
03/11,09:12,QRIS MPM 040100015 9360091530110266037403,0.0,10000.0,9103572.64
03/11,09:12,QRIS MPM 040100015 9360091534268708935403,0.0,20500.0,9124072.64
03/11,09:12,QRIS MPM 040100015 9360045112376163533403,0.0,10000.0,9134072.64
03/11,09:13,QRIS MPM 040100015 9360091534125004632403,0.0,3500.0,9137572.64
03/11,09:13,QRIS MPM 040100015 9360053512571390930403,0.0,13000.0,9150572.64
03/11,09:14,QRIS MPM 040100015 9360091430139141339403,0.0,13500.0,9164072.64
03/11,09:15,QRIS MPM 040100015 9360045111611477535403,0.0,13000.0,9177072.64
03/11,09:16,QRIS MPM 040100015 9360000812262343932403,0.0,19500.0,9196572.64
03/11,09:17,QRIS MPM 040100015 9360001410096650439403,0.0,16000.0,9212572.64
03/11,09:18,QRIS MPM 040100015 9360053512687630439403,0.0,23000.0,9235572.64
03/11,09:19,QRIS MPM 040100015 9360001410219374938403,0.0,10000.0,9245572.64
03/11,09:20,QRIS MPM 040100015 9360091810173057333403,0.0,15000.0,9260572.64
03/11,09:21,QRIS MPM 040100015 9360000210092667737403,0.0,27000.0,9287572.64
03/11,09:21,QRIS MPM 040100015 9360000812212225238403,0.0,24500.0,9312072.64
03/11,09:22,QRIS MPM 040100015 9360000812201998730403,0.0,16500.0,9328572.64
03/11,09:22,QRIS MPM 040100015 9360091531851768334403,0.0,10000.0,9338572.64
03/11,09:22,QRIS MPM 040100015 9360053517105040435403,0.0,11000.0,9349572.64
03/11,09:22,QRIS MPM 040100015 9360091535465299335403,0.0,6000.0,9355572.64
03/11,09:22,QRIS MPM 040100015 9360053511453381635403,0.0,10000.0,9365572.64
03/11,09:23,QRIS MPM 040100015 9360001410164302435403,0.0,6500.0,9372072.64
03/11,09:23,QRIS MPM 040100015 9360001410074010338403,0.0,12500.0,9384572.64
03/11,09:23,QRIS MPM 040100015 9360053514957726230403,0.0,18000.0,9402572.64
03/11,09:24,QRIS MPM 040100015 9360001410164302435403,0.0,6500.0,9409072.64
03/11,09:24,QRIS MPM 040100015 9360001410074010338403,0.0,12500.0,9421572.64
03/11,09:25,QRIS MPM 040100015 9360000210058655135403,0.0,14000.0,9435572.64
03/11,09:28,QRIS MPM 040100015 9360045112354368839403,0.0,15500.0,9451072.64
03/11,09:29,QRIS MPM 040100015 9360000210070846636403,0.0,8500.0,9459572.64
03/11,09:30,QRIS MPM 040100015 9360091536453210035403,0.0,24000.0,9483572.64
03/11,09:31,QRIS MPM 040100015 9360091530614347034403,0.0,5000.0,9488572.64
03/11,09:32,QRIS MPM 040100015 9360091530614347034403,0.0,8000.0,9496572.64
03/11,09:33,QRIS MPM 040100015 9360000912000438431403,0.0,6000.0,9502572.64
03/11,09:34,QRIS MPM 040100015 9360001410144985432403,0.0,9000.0,9511572.64
03/11,09:35,QRIS MPM 040100015 9360000210081986238403,0.0,7000.0,9518572.64
03/11,09:36,QRIS MPM 040100015 9360091539312086037403,0.0,3000.0,9521572.64
03/11,09:36,QRIS MPM 040100015 9360053516946051337403,0.0,12500.0,9534072.64
03/11,09:37,QRIS MPM 040100015 9360000210091799131403,0.0,11000.0,9545072.64
03/11,09:38,QRIS MPM 040100015 9360053515593638430403,0.0,7500.0,9552572.64
03/11,09:39,QRIS MPM 040100015 9360000210059231530403,0.0,10000.0,9562572.64
03/11,09:41,QRIS MPM 040100015 9360091536521734339403,0.0,21000.0,9583572.64
03/11,09:42,QRIS MPM 040100015 9360091536521734339403,0.0,21500.0,9605072.64
03/11,09:42,QRIS MPM 040100015 9360091535956174034403,0.0,5000.0,9610072.64
03/11,09:43,QRIS MPM 040100015 9360091537592363332403,0.0,22000.0,9632072.64
03/11,09:43,QRIS MPM 040100015 9360001410110299238403,0.0,24500.0,9656572.64
03/11,09:45,QRIS MPM 040100015 9360091430314843034403,0.0,10000.0,9666572.64
03/11,09:46,QRIS MPM 040100015 9360000210104055835403,0.0,6500.0,9673072.64
03/11,09:47,QRIS MPM 040100015 9360001410105299735403,0.0,6500.0,9679572.64
03/11,09:47,QRIS MPM 040100015 9360001410208928435403,0.0,6500.0,9686072.64
03/11,09:47,QRIS MPM 040100015 9360091830127158537403,0.0,17000.0,9703072.64
03/11,09:48,QRIS MPM 040100015 9360053516829058930403,0.0,10500.0,9713572.64
03/11,09:50,QRIS MPM 040100015 9360091539162876833403,0.0,3000.0,9716572.64
03/11,09:50,QRIS MPM 040100015 9360000210080868735403,0.0,14000.0,9730572.64
03/11,09:50,QRIS MPM 040100015 9360000210091968232403,0.0,6000.0,9736572.64
03/11,09:51,QRIS MPM 040100015 9360000812233435132403,0.0,10000.0,9746572.64
03/11,09:51,QRIS MPM 040100015 9360001410004266838403,0.0,25000.0,9771572.64
03/11,09:53,QRIS MPM 040100015 9360091830373013737403,0.0,9500.0,9781072.64
03/11,09:54,QRIS MPM 040100015 9360091533581731736403,0.0,5000.0,9786072.64
03/11,09:59,QRIS MPM 040100015 9360000812171040639403,0.0,23500.0,9809572.64
03/11,10:01,QRIS MPM 040100015 9360091539127462132403,0.0,17000.0,9826572.64
03/11,10:01,QRIS MPM 040100015 9360091531092053739403,0.0,19500.0,9846072.64
03/11,10:02,QRIS MPM 040100015 9360091430224144230403,0.0,7500.0,9853572.64
03/11,10:03,QRIS MPM 040100015 9360091534951127330403,0.0,6000.0,9859572.64
03/11,10:04,QRIS MPM 040100015 9360000210092242930403,0.0,13000.0,9872572.64
03/11,10:08,QRIS MPM 040100015 9360053513412481939403,0.0,18000.0,9890572.64
03/11,10:09,QRIS MPM 040100015 9360001410157904234403,0.0,13500.0,9904072.64
03/11,10:12,QRIS MPM 040100015 9360014710200221034403,0.0,12000.0,9916072.64
03/11,10:13,QRIS MPM 040100015 9360000911001405738403,0.0,27000.0,9943072.64
03/11,10:14,QRIS MPM 040100015 9360091532619702535403,0.0,5000.0,9948072.64
03/11,10:15,QRIS MPM 040100015 9360091538013140736403,0.0,9000.0,9957072.64
03/11,10:15,QRIS MPM 040100015 9360091532237842631403,0.0,22500.0,9979572.64
03/11,10:15,QRIS MPM 040100015 9360091539590079335403,0.0,22000.0,10001572.64
03/11,10:18,QRIS MPM 040100015 9360091530405252738403,0.0,13500.0,10015072.64
03/11,10:19,QRIS MPM 040100015 9360000812229671030403,0.0,12500.0,10027572.64
03/11,10:22,QRIS MPM 040100015 9360000210074718432403,0.0,3000.0,10030572.64
03/11,10:23,QRIS MPM 040100015 9360000913000664130403,0.0,16000.0,10046572.64
03/11,10:31,QRIS MPM 040100015 9360091830212468930403,0.0,13500.0,10060072.64
03/11,10:32,QRIS MPM 040100015 9360091535721964138403,0.0,21500.0,10081572.64
03/11,10:33,QRIS MPM 040100015 9360091538038267534403,0.0,12000.0,10093572.64
03/11,10:35,QRIS MPM 040100015 9360091830904887231403,0.0,16000.0,10109572.64
03/11,10:36,QRIS MPM 040100015 9360001410044775431403,0.0,9500.0,10119072.64
03/11,10:36,QRIS MPM 040100015 9360053519808394838403,0.0,12500.0,10131572.64
03/11,10:36,QRIS MPM 040100015 9360091536126497832403,0.0,7000.0,10138572.64
03/11,10:39,QRIS MPM 040100015 9360053511857327936403,0.0,7000.0,10145572.64
03/11,10:40,QRIS MPM 040100015 9360001410090529030403,0.0,10000.0,10155572.64
03/11,10:41,QRIS MPM 040100015 9360000210074893536403,0.0,12500.0,10168072.64
03/11,10:43,QRIS MPM 040100015 9360000210102448630403,0.0,10500.0,10178572.64
03/11,10:43,QRIS MPM 040100015 9360001410054092335403,0.0,5000.0,10183572.64
03/11,10:43,QRIS MPM 040100015 9360001410132242133403,0.0,25500.0,10209072.64
03/11,10:44,QRIS MPM 040100015 9360053513832678230403,0.0,8000.0,10217072.64
03/11,10:44,QRIS MPM 040100015 9360001410223889133403,0.0,12500.0,10229572.64
03/11,10:44,QRIS MPM 040100015 9360091533405250638403,0.0,11000.0,10240572.64
03/11,10:45,QRIS MPM 040100015 9360014710101216038403,0.0,21500.0,10262072.64
03/11,10:46,QRIS MPM 040100015 9360000812285038532403,0.0,17000.0,10279072.64
03/11,10:46,QRIS MPM 040100015 9360053513921078630403,0.0,12000.0,10291072.64
03/11,10:47,QRIS MPM 040100015 9360000812186207931403,0.0,10000.0,10301072.64
03/11,10:48,QRIS MPM 040100015 9360053511661580638403,0.0,15000.0,10316072.64
03/11,10:49,QRIS MPM 040100015 9360091430289415031403,0.0,17000.0,10333072.64
03/11,10:50,QRIS MPM 040100015 9360000912000045835403,0.0,9500.0,10342572.64
03/11,10:50,QRIS MPM 040100015 9360091430289415031403,0.0,17000.0,10359572.64
03/11,10:50,QRIS MPM 040100015 9360091531052472539403,0.0,18500.0,10378072.64
03/11,10:51,QRIS MPM 040100015 9360053512404458736403,0.0,17000.0,10395072.64
03/11,10:52,QRIS MPM 040100015 9360050110097067335403,0.0,15500.0,10410572.64
03/11,10:53,QRIS MPM 040100015 9360000210091920438403,0.0,9500.0,10420072.64
03/11,10:54,QRIS MPM 040100015 9360091539197250637403,0.0,13500.0,10433572.64
03/11,10:55,QRIS MPM 040100015 9360091536249831435403,0.0,11000.0,10444572.64
03/11,10:56,QRIS MPM 040100015 9360000911000594330403,0.0,12000.0,10456572.64
03/11,10:58,QRIS MPM 040100015 9360014710101215933403,0.0,9000.0,10465572.64
03/11,10:58,QRIS MPM 040100015 9360091530537327337403,0.0,5000.0,10470572.64
03/11,11:06,QRIS MPM 040100015 9360000210087996132403,0.0,7000.0,10477572.64
03/11,11:06,QRIS MPM 040100015 9360053511091493130403,0.0,10000.0,10487572.64
03/11,11:06,QRIS MPM 040100015 9360011011063172837403,0.0,7000.0,10494572.64
03/11,11:07,QRIS MPM 040100015 9360053510198390730403,0.0,7000.0,10501572.64
03/11,11:07,QRIS MPM 040100015 9360053510299507134403,0.0,9000.0,10510572.64
03/11,11:09,QRIS MPM 040100015 9360000812284447833403,0.0,7000.0,10517572.64
03/11,11:11,QRIS MPM 040100015 9360091430236302833403,0.0,6000.0,10523572.64
03/11,11:12,QRIS MPM 040100015 9360091831239232538403,0.0,14000.0,10537572.64
03/11,11:14,QRIS MPM 040100015 9360001410045225339403,0.0,27500.0,10565072.64
03/11,11:15,QRIS MPM 040100015 9360091531866299432403,0.0,10000.0,10575072.64
03/11,11:15,QRIS MPM 040100015 9360001410045225339403,0.0,27500.0,10602572.64
03/11,11:15,QRIS MPM 040100015 9360001410170958633403,0.0,19500.0,10622072.64
03/11,11:20,QRIS MPM 040100015 9360091539039761134403,0.0,16000.0,10638072.64
03/11,11:24,QRIS MPM 040100015 9360091537973262430403,0.0,10500.0,10648572.64
03/11,11:26,QRIS MPM 040100015 9360045112621992238403,0.0,10000.0,10658572.64
03/11,11:33,QRIS MPM 040100015 9360001410190575031403,0.0,16000.0,10674572.64
03/11,11:40,QRIS MPM 040100015 9360012017601003633403,0.0,8500.0,10683072.64
03/11,11:40,QRIS MPM 040100015 9360053514739379439403,0.0,12000.0,10695072.64
03/11,11:44,QRIS MPM 040100015 9360020011003167239403,0.0,9000.0,10704072.64
03/11,11:46,QRIS MPM 040100015 9360000910000873930403,0.0,6500.0,10710572.64
03/11,11:46,QRIS MPM 040100015 9360091535282670939403,0.0,5000.0,10715572.64
03/11,11:48,QRIS MPM 040100015 9360000812285038532403,0.0,6000.0,10721572.64
03/11,11:48,QRIS MPM 040100015 9360091430295113437403,0.0,13000.0,10734572.64
03/11,11:49,QRIS MPM 040100015 9360001410079662130403,0.0,13000.0,10747572.64
03/11,11:49,QRIS MPM 040100015 9360091430295113437403,0.0,13000.0,10760572.64
03/11,11:50,QRIS MPM 040100015 9360000812259743630403,0.0,16500.0,10777072.64
03/11,11:55,QRIS MPM 040100015 9360001410086805632403,0.0,7500.0,10784572.64
03/11,11:57,QRIS MPM 040100015 9360091530110266037403,0.0,10000.0,10794572.64
03/11,11:59,QRIS MPM 040100015 9360053516902928930403,0.0,10000.0,10804572.64
03/11,11:59,QRIS MPM 040100015 9360000210087722332403,0.0,14500.0,10819072.64
03/11,11:59,QRIS MPM 040100015 9360000210104905730403,0.0,13000.0,10832072.64
03/11,12:00,QRIS MPM 040100015 9360000210104905730403,0.0,13000.0,10845072.64
03/11,12:01,QRIS MPM 040100015 9360000210076721733403,0.0,10000.0,10855072.64
03/11,12:02,QRIS MPM 040100015 9360091536604993331403,0.0,13000.0,10868072.64
03/11,12:03,QRIS MPM 040100015 9360000210057190131403,0.0,12000.0,10880072.64
03/11,12:06,QRIS MPM 040100015 9360001410218192930403,0.0,18500.0,10898572.64
03/11,12:07,QRIS MPM 040100015 9360001410059512533403,0.0,5500.0,10904072.64
03/11,12:08,QRIS MPM 040100015 9360053518886180930403,0.0,14500.0,10918572.64
03/11,12:09,QRIS MPM 040100015 9360000210091723837403,0.0,10500.0,10929072.64
03/11,12:10,QRIS MPM 040100015 9360091535553591334403,0.0,17000.0,10946072.64
03/11,12:13,QRIS MPM 040100015 9360091537592363332403,0.0,6500.0,10952572.64
03/11,12:14,QRIS MPM 040100015 9360000210080524334403,0.0,11500.0,10964072.64
03/11,12:16,QRIS MPM 040100015 9360091430296914933403,0.0,10000.0,10974072.64
03/11,12:16,QRIS MPM 040100015 9360091430368310339403,0.0,13000.0,10987072.64
03/11,12:17,QRIS MPM 040100015 9360045112356925637403,0.0,26000.0,11013072.64
03/11,12:18,QRIS MPM 040100015 9360053514856348836403,0.0,5000.0,11018072.64
03/11,12:19,QRIS MPM 040100015 9360091430312868739403,0.0,6000.0,11024072.64
03/11,12:21,QRIS MPM 040100015 9360091533882393731403,0.0,12000.0,11036072.64
03/11,12:22,QRIS MPM 040100015 9360000912000010231403,0.0,12000.0,11048072.64
03/11,12:25,QRIS MPM 040100015 9360045112725980331403,0.0,19500.0,11067572.64
03/11,12:25,QRIS MPM 040100015 9360091531793901431403,0.0,7500.0,11075072.64
03/11,12:26,QRIS MPM 040100015 9360000210091920437403,0.0,9500.0,11084572.64
03/11,12:26,QRIS MPM 040100015 9360001410170272137403,0.0,20000.0,11104572.64
03/11,12:27,QRIS MPM 040100015 9360001410204880431403,0.0,19000.0,11123572.64
03/11,12:28,QRIS MPM 040100015 9360000210091968232403,0.0,10000.0,11133572.64
03/11,12:28,QRIS MPM 040100015 9360000210077920536403,0.0,10000.0,11143572.64
03/11,12:30,QRIS MPM 040100015 9360091535026809237403,0.0,15000.0,11158572.64
03/11,12:32,QRIS MPM 040100015 9360000812207150638403,0.0,29500.0,11188072.64
03/11,12:32,QRIS MPM 040100015 9360000210084201131403,0.0,8000.0,11196072.64
03/11,12:33,QRIS MPM 040100015 9360000210084201131403,0.0,6000.0,11202072.64
03/11,12:34,QRIS MPM 040100015 9360000210081940832403,0.0,16000.0,11218072.64
03/11,12:34,QRIS MPM 040100015 9360091531834483138403,0.0,6500.0,11224572.64
03/11,12:34,QRIS MPM 040100015 9360000210097501131403,0.0,5000.0,11229572.64
03/11,12:35,QRIS MPM 040100015 9360091531834483138403,0.0,6500.0,11236072.64
03/11,12:35,QRIS MPM 040100015 9360091830200721632403,0.0,14000.0,11250072.64
03/11,12:36,QRIS MPM 040100015 9360091830200721632403,0.0,14000.0,11264072.64
03/11,12:36,QRIS MPM 040100015 9360000210092767530403,0.0,6500.0,11270572.64
03/11,12:36,QRIS MPM 040100015 9360091532689609333403,0.0,10000.0,11280572.64
03/11,12:36,QRIS MPM 040100015 9360091430272766130403,0.0,5000.0,11285572.64
03/11,12:37,QRIS MPM 040100015 9360053512033150939403,0.0,5000.0,11290572.64
03/11,12:37,QRIS MPM 040100015 9360000210097501131403,0.0,6000.0,11296572.64
03/11,12:38,QRIS MPM 040100015 9360091430272766130403,0.0,500.0,11297072.64
03/11,12:38,QRIS MPM 040100015 9360000210078439539403,0.0,11500.0,11308572.64
03/11,12:41,QRIS MPM 040100015 9360091830365318034403,0.0,11500.0,11320072.64
03/11,12:41,QRIS MPM 040100015 9360091536798618336403,0.0,26500.0,11346572.64
03/11,12:46,QRIS MPM 040100015 9360000210091265136403,0.0,6500.0,11353072.64
03/11,12:46,QRIS MPM 040100015 9360091830301698633403,0.0,7000.0,11360072.64
03/11,12:55,QRIS MPM 040100015 9360000913002949138403,0.0,7000.0,11367072.64
03/11,12:55,QRIS MPM 040100015 9360091430360097538403,0.0,12000.0,11379072.64
03/11,12:57,QRIS MPM 040100015 9360000911000011539403,0.0,6500.0,11385572.64
03/11,13:01,QRIS MPM 040100015 9360000812225119739403,0.0,3000.0,11388572.64
03/11,13:01,QRIS MPM 040100015 9360000210059095835403,0.0,3000.0,11391572.64
03/11,13:11,QRIS MPM 040100015 9360000210072903233403,0.0,7000.0,11398572.64
03/11,13:12,QRIS MPM 040100015 9360001410055390434403,0.0,5500.0,11404072.64
03/11,13:12,QRIS MPM 040100015 9360001410042709538403,0.0,9500.0,11413572.64
03/11,13:13,QRIS MPM 040100015 9360001410177625632403,0.0,5000.0,11418572.64
03/11,13:21,QRIS MPM 040100015 9360054250396927139403,0.0,9000.0,11427572.64
03/11,13:38,QRIS MPM 040100015 9360000210089546330403,0.0,11500.0,11439072.64
03/11,13:40,QRIS MPM 040100015 9360000210052606934403,0.0,15000.0,11454072.64
03/11,13:41,QRIS MPM 040100015 9360000210052606934403,0.0,15000.0,11469072.64
03/11,13:48,QRIS MPM 040100015 9360053513716514732403,0.0,26000.0,11495072.64
03/11,13:56,QRIS MPM 040100015 9360000812211634734403,0.0,12000.0,11507072.64
03/11,13:58,QRIS MPM 040100015 9360091430245525538403,0.0,3000.0,11510072.64
03/11,14:06,QRIS MPM 040100015 9360001410188773435403,0.0,3500.0,11513572.64
03/11,14:14,QRIS MPM 040100015 9360091533581731736403,0.0,2000.0,11515572.64
03/11,14:14,QRIS MPM 040100015 9360001310005640333403,0.0,23000.0,11538572.64
03/11,14:15,QRIS MPM 040100015 9360091536705561339403,0.0,11000.0,11549572.64
03/11,14:18,QRIS MPM 040100015 9360047210869655732403,0.0,7000.0,11556572.64
03/11,14:19,QRIS MPM 040100015 9360091430364666335403,0.0,10000.0,11566572.64
03/11,14:20,QRIS MPM 040100015 9360000812225119739403,0.0,12500.0,11579072.64
03/11,14:28,QRIS MPM 040100015 9360091533366429634403,0.0,8000.0,11587072.64
03/11,14:33,QRIS OVB 040100015 9360052177040213338403,0.0,3000.0,11590072.64
03/11,14:34,QRIS MPM 040100015 9360091430299672330403,0.0,24000.0,11614072.64
03/11,14:35,QRIS MPM 040100015 9360091535553591334403,0.0,9000.0,11623072.64
03/11,14:35,QRIS MPM 040100015 9360054210331182335403,0.0,12000.0,11635072.64
03/11,14:35,QRIS MPM 040100015 9360091534548697530403,0.0,4000.0,11639072.64
03/11,14:36,QRIS MPM 040100015 9360053515662781433403,0.0,6500.0,11645572.64
03/11,14:36,QRIS MPM 040100015 9360053513741387038403,0.0,6500.0,11652072.64
03/11,14:37,QRIS MPM 040100015 9360000812328048431403,0.0,10000.0,11662072.64
03/11,14:37,QRIS MPM 040100015 9360053515662781433403,0.0,10000.0,11672072.64
03/11,14:37,QRIS MPM 040100015 9360001410205737937403,0.0,9500.0,11681572.64
03/11,14:38,QRIS MPM 040100015 9360091535613287336403,0.0,24000.0,11705572.64
03/11,14:40,QRIS MPM 040100015 9360011011066828630403,0.0,15500.0,11721072.64
03/11,14:41,QRIS MPM 040100015 9360000210094129838403,0.0,9500.0,11730572.64
03/11,14:42,QRIS MPM 040100015 9360091430288530736403,0.0,9500.0,11740072.64
03/11,14:42,QRIS MPM 040100015 9360053511805004431403,0.0,5000.0,11745072.64
03/11,14:43,QRIS MPM 040100015 9360001410227269035403,0.0,9000.0,11754072.64
